,ids
2141,1585872
2142,1458605
2143,1692560
2144,1679462
2145,1691871
2146,1693001
2147,1585874
2148,1694455
2149,1467053
2150,1656516
2151,1693061
2152,1692571
2153,1657910
2154,1585875
2155,1683277
2156,1692611
2157,1667930
2158,1430598
2159,1430599
2160,1431610
2161,1616865
2162,1400970
2163,1635116
2164,1616866
2165,1575989
2166,1563983
2167,1534750
2168,1616867
2169,1589929
2170,1626411
2171,1585873
2172,1654771
2173,1695076
2174,1633823
2175,1694188
2176,1679332
2177,1649146
2178,1619713
2179,1690397
2180,1681442
2181,1642337
2182,1656247
2183,1693945
2184,1650991
2185,1648291
2186,1693036
2187,1694432
2188,1673727
2189,1650550
2190,1486500
2191,1672019
2192,1691015
2193,1637538
2194,1690297
2195,1659126
2196,1684425
2197,1687444
2198,1565068
2199,1687202
2200,1690702
2201,1693691
2202,1686731
2203,1695405
2204,1682532
2205,1688430
2206,1666614
2207,1687200
2208,1690398
2209,1592619
2210,1647376
2211,1585468
2212,1687468
2213,1693993
2214,1644941
2215,1644939
2216,1689029
2217,1694017
2218,1694074
2219,1694208
2220,1681854
2221,1682288
2222,1644938
2223,1644935
2224,1644934
2225,1673474
2226,1692296
2227,1671163
2228,1644933
2229,1644930
2230,1692012
2231,1621086
2232,1644928
2233,1660996
2234,1644927
2235,1653367
2236,1688995
2237,1647287
2238,1688069
2239,1692625
2240,1666397
2241,1607743
2242,1684772
2243,1689907
2244,1652500
2245,1677720
2246,1656664
2247,1597985
2248,1653820
2249,1677013
2250,1691349
2251,1665463
2252,1688670
2253,1635723
2254,1644917
2255,1650949
2256,1691933
2257,1691445
2258,1694361
2259,1644593
2260,1666778
2261,1663706
2262,1680360
2263,1644591
2264,1646675
2265,1684773
2266,1692117
2267,1643163
2268,1650897
2269,1682754
2270,1686922
2271,1689186
2272,1672464
2273,1651084
2274,1690473
2275,1673491
2276,1689057
2277,1661730
2278,1679367
2279,1580317
2280,1673540
2281,1640883
2282,1677914
2283,1678529
2284,1680208
2285,1691568
2286,1683711
2287,1644901
2288,1625092
2289,1640093
2290,1691145
2291,1644899
2292,1644897
2293,1641125
2294,1641126
2295,1641127
2296,1641128
2297,1644895
2298,1644896
2299,1666425
2300,1692946
2301,1662157
2302,1644892
2303,1644893
2304,1641123
2305,1644890
2306,1644891
2307,1646124
2308,1672468
2309,1644888
2310,1644889
2311,1644887
2312,1689908
2313,1643147
2314,1683422
2315,1644885
2316,1628657
2317,1664867
2318,1638581
2319,1683182
2320,1689682
2321,1677219
2322,1665046
2323,1641273
2324,1671205
2325,1677818
2326,1694219
2327,1690216
2328,1686836
2329,1691927
2330,1689909
2331,1671381
2332,1695485
2333,1658268
2334,1652793
2335,1644880
2336,1650405
2337,1663300
2338,1650107
2339,1688828
2340,1665734
2341,1657086
2342,1666206
2343,1680427
2344,1690586
2345,1675515
2346,1619827
2347,1672889
2348,1645744
2349,1665107
2350,1635258
2351,1616432
2352,1628745
2353,1663194
2354,1679701
2355,1643183
2356,1692840
2357,1681666
2358,1631118
2359,1692980
2360,1588678
2361,1678019
2362,1691858
2363,1687867
2364,1654709
2365,1689287
2366,1693035
2367,1679702
2368,1692793
2369,1689559
2370,1681279
2371,1692541
2372,1678031
2373,1621494
2374,1688064
2375,1692363
2376,1664700
2377,1642987
2378,1685117
2379,1694835
2380,1680601
2381,1687312
2382,1691765
2383,1628104
2384,1691012
2385,1692685
2386,1681650
2387,1688423
2388,1632889
2389,1645198
2390,1684639
2391,1676105
2392,1680043
2393,1668308
2394,1668888
2395,1683484
2396,1688303
2397,1695457
2398,1674441
2399,1692684
2400,1692402
2401,1687477
2402,1691013
2403,1666207
2404,1693795
2405,1625495
2406,1631106
2407,1673951
2408,1653227
2409,1678035
2410,1692188
2411,1683163
2412,1638852
2413,1653145
2414,1682044
2415,1682611
2416,1688671
2417,1683516
2418,1692683
2419,1695491
2420,1654879
2421,1672091
2422,1684477
2423,1688379
2424,1695212
2425,1633266
2426,1691640
2427,1649983
2428,1694960
2429,1660547
2430,1641280
2431,1680779
2432,1665456
2433,1687321
2434,1607726
2435,1694079
2436,1692114
2437,1670683
2438,1682127
2439,1675687
2440,1659849
2441,1614484
2442,1684774
2443,1653030
2444,1675293
2445,1681313
2446,1616043
2447,1661736
2448,1688339
2449,1646427
2450,1659182
2451,1670452
2452,1692543
2453,1678085
2454,1689567
2455,1689319
2456,1656824
2457,1653135
2458,1666293
2459,1695110
2460,1648154
2461,1670840
2462,1651714
2463,1576521
2464,1691044
2465,1660719
2466,1668192
2467,1684695
2468,1684939
2469,1680930
2470,1677659
2471,1681543
2472,1693006
2473,1663404
2474,1621163
2475,1644218
2476,1643189
2477,1655733
2478,1655515
2479,1679647
2480,1681525
2481,1687040
2482,1649482
2483,1635134
2484,1641246
2485,1638232
2486,1688304
2487,1666015
2488,1620909
2489,1655740
2490,1657216
2491,1682136
2492,1638233
2493,1676614
2494,1632569
2495,1690946
2496,1691064
2497,1691766
2498,1683858
2499,1667263
2500,1687443
2501,1612960
2502,1673291
2503,1687249
2504,1693498
2505,1647812
2506,1675955
2507,1679799
2508,1680761
2509,1694764
2510,1657540
2511,1600670
2512,1612857
2513,1648047
2514,1687958
2515,1644006
2516,1673147
2517,1638050
2518,1640697
2519,1689187
2520,1672184
2521,1657070
2522,1689667
2523,1591809
2524,1592209
2525,1665204
2526,1666001
2527,1683485
2528,1694038
2529,1592205
2530,1635393
2531,1693008
2532,1694551
2533,1694868
2534,1693990
2535,1655767
2536,1647622
2537,1662944
2538,1687348
2539,1684489
2540,1680760
2541,1684938
2542,1647623
2543,1592206
2544,1592207
2545,1655208
2546,1675430
2547,1683558
2548,1688912
2549,1651440
2550,1672991
2551,1692443
2552,1648678
2553,1693912
2554,1664291
2555,1662947
2556,1662945
2557,1648192
2558,1662946
2559,1663253
2560,1668410
2561,1683185
2562,1648189
2563,1682945
2564,1594470
2565,1646050
2566,1648377
2567,1667455
2568,1668289
2569,1691433
2570,1692961
2571,1688075
2572,1679078
2573,1656252
2574,1678253
2575,1683920
2576,1665458
2577,1688940
2578,1653041
2579,1661802
2580,1640670
2581,1668602
2582,1640766
2583,1639107
2584,1653219
2585,1654731
2586,1663306
2587,1683886
2588,1656278
2589,1656276
2590,1686897
2591,1608569
2592,1659742
2593,1688696
2594,1630647
2595,1690643
2596,1694550
2597,1674125
2598,1689570
2599,1693813
2600,1695068
2601,1662675
2602,1607148
2603,1618963
2604,1681526
2605,1687843
2606,1646323
2607,1628990
2608,1675577
2609,1687621
2610,1683729
2611,1694961
2612,1684576
2613,1673337
2614,1652045
2615,1634738
2616,1676779
2617,1678629
2618,1687706
2619,1692698
2620,1686893
2621,1692456
2622,1690694
2623,1689275
2624,1693925
2625,1694910
2626,1684200
2627,1672633
2628,1589678
2629,1684640
2630,1690629
2631,1659186
2632,1676282
2633,1689569
2634,1656339
2635,1676612
2636,1689568
2637,1627929
2638,1598993
2639,1682958
2640,1684641
2641,1676613
2642,1665395
2643,1695364
2644,1692542
2645,1681628
2646,1654538
2647,1688027
2648,1695397
2649,1647181
2650,1682857
2651,1689326
2652,1661249
2653,1685631
2654,1651747
2655,1694959
2656,1655656
2657,1658565
2658,1692270
2659,1650574
2660,1685479
2661,1692271
2662,1687361
2663,1657943
2664,1673179
2665,1532533
2666,1678694
2667,1692546
2668,1677978
2669,1618305
2670,1659634
2671,1689506
2672,1685650
2673,1632811
2674,1685611
2675,1643391
2676,1613932
2677,1674595
2678,1643528
2679,1665729
2680,1656024
2681,1683522
2682,1536227
2683,1670836
2684,1671481
2685,1676053
2686,1689314
2687,1689687
2688,1690640
2689,1693053
2690,1693486
2691,1689661
2692,1685073
2693,1645840
2694,1681916
2695,1681089
2696,1672390
2697,1685107
2698,1651808
2699,1549682
2700,1654473
2701,1645774
2702,1681667
2703,1687598
2704,1692081
2705,1651085
2706,1689685
2707,1566600
2708,1629008
2709,1680862
2710,1684454
2711,1687077
2712,1646955
2713,1670707
2714,1646856
2715,1674594
2716,1683424
2717,1624062
2718,1684870
2719,1653014
2720,1693560
2721,1654474
2722,1678159
2723,1683587
2724,1671382
2725,1665931
2726,1663345
2727,1694019
2728,1660170
2729,1623674
2730,1586540
2731,1643588
2732,1692300
2733,1693426
2734,1643223
2735,1692836
2736,1693491
2737,1632813
2738,1675953
2739,1658662
2740,1684188
2741,1689297
2742,1690203
2743,1690155
2744,1688107
2745,1639156
2746,1658502
2747,1690627
2748,1691011
2749,1689296
2750,1682541
2751,1636482
2752,1653211
2753,1683041
2754,1693473
2755,1674022
2756,1688211
2757,1688351
2758,1651572
2759,1684453
2760,1634963
2761,1654754
2762,1664412
2763,1668024
2764,1694314
2765,1658567
2766,1658481
2767,1617124
2768,1685242
2769,1686732
2770,1571398
2771,1628548
2772,1641786
2773,1651867
2774,1661143
2775,1687079
2776,1668725
2777,1685379
2778,1652514
2779,1659590
2780,1660828
2781,1669163
2782,1673721
2783,1674462
2784,1683838
2785,1662765
2786,1636468
2787,1643524
2788,1683841
2789,1684455
2790,1688392
2791,1690386
2792,1689955
2793,1628804
2794,1649278
2795,1663811
2796,1676159
2797,1676913
2798,1690110
2799,1643410
2800,1644942
2801,1663058
2802,1678675
2803,1684433
2804,1685241
2805,1651151
2806,1683842
2807,1692794
2808,1688462
2809,1690737
2810,1694384
2811,1617737
2812,1541178
2813,1628805
2814,1647184
2815,1664367
2816,1665449
2817,1673988
2818,1683843
2819,1674573
2820,1677565
2821,1683622
2822,1683844
2823,1683845
2824,1691254
2825,1672806
2826,1680504
2827,1657603
2828,1648194
2829,1641269
2830,1690510
2831,1684630
2832,1643390
2833,1672007
2834,1683847
2835,1683848
2836,1683849
2837,1683850
2838,1690511
2839,1687068
2840,1632559
2841,1670050
2842,1654992
2843,1679374
2844,1669735
2845,1635028
2846,1606675
2847,1680594
2848,1598851
2849,1614012
2850,1640633
2851,1644005
2852,1659835
2853,1674021
2854,1674576
2855,1694886
2856,1636885
2857,1684318
2858,1626329
2859,1675755
2860,1655097
2861,1585484
2862,1653170
2863,1675635
2864,1682521
2865,1620070
2866,1685432
2867,1687594
2868,1685380
2869,1692528
2870,1694199
2871,1664708
2872,1650562
2873,1665293
2874,1540249
2875,1691913
2876,1654695
2877,1676266
2878,1664918
2879,1693296
2880,1687597
2881,1654554
2882,1692842
2883,1582015
2884,1666519
2885,1684606
2886,1694224
2887,1682251
2888,1663650
2889,1679700
2890,1673507
2891,1687070
2892,1652219
2893,1644979
2894,1688569
2895,1636819
2896,1673290
2897,1678163
2898,1644211
2899,1694518
2900,1658425
2901,1684974
2902,1633057
2903,1638035
2904,1695190
2905,1688147
2906,1687965
2907,1689081
2908,1690590
2909,1660965
2910,1666959
2911,1695191
2912,1657641
2913,1664928
2914,1663073
2915,1691352
2916,1693496
2917,1632809
2918,1648949
2919,1651150
2920,1609228
2921,1659349
2922,1678817
2923,1685398
2924,1685465
2925,1685473
2926,1685476
2927,1681326
2928,1691920
2929,1685463
2930,1685471
2931,1685475
2932,1685477
2933,1685459
2934,1685462
2935,1685472
2936,1685478
2937,1659995
2938,1666477
2939,1658279
2940,1692031
2941,1685449
2942,1685460
2943,1685461
2944,1685474
2945,1652325
2946,1685219
2947,1685464
2948,1685466
2949,1685467
2950,1693859
2951,1604496
2952,1666518
2953,1672391
2954,1615351
2955,1659735
2956,1585717
2957,1690484
2958,1612608
2959,1687707
2960,1669744
2961,1687622
2962,1675297
2963,1692301
2964,1647512
2965,1672094
2966,1686894
2967,1582279
2968,1672002
2969,1687564
2970,1615587
2971,1673567
2972,1685655
2973,1685651
2974,1686895
2975,1688842
2976,1680589
2977,1685054
2978,1655864
2979,1695389
2980,1669848
2981,1689894
2982,1676565
2983,1611009
2984,1611693
2985,1661763
2986,1646945
2987,1676777
2988,1630135
2989,1690129
2990,1590400
2991,1682133
2992,1682132
2993,1679553
2994,1677886
2995,1591452
2996,1627659
2997,1627742
2998,1643388
2999,1591453
3000,1602385
3001,1684585
3002,1689115
3003,1667402
3004,1632514
3005,1681310
3006,1685195
3007,1687858
3008,1693471
3009,1514465
3010,1694627
3011,1597187
3012,1664806
3013,1672969
3014,1695128
3015,1645064
3016,1660472
3017,1671264
3018,1677884
3019,1689268
3020,1630799
3021,1679017
3022,1643135
3023,1648976
3024,1662806
3025,1676773
3026,1683425
3027,1689536
3028,1694621
3029,1650132
3030,1614861
3031,1664433
3032,1672556
3033,1628420
3034,1590401
3035,1591890
3036,1602973
3037,1674824
3038,1694363
3039,1591866
3040,1642587
3041,1689534
3042,1573901
3043,1629391
3044,1681796
3045,1684475
3046,1636768
3047,1649602
3048,1614855
3049,1681541
3050,1681542
3051,1687692
3052,1686896
3053,1657530
3054,1680598
3055,1659179
3056,1606488
3057,1693186
3058,1521464
3059,1683330
3060,1689172
3061,1676144
3062,1663725
3063,1607016
3064,1641609
3065,1689191
3066,1694069
3067,1654557
3068,1648468
3069,1687083
3070,1645197
3071,1665594
3072,1687445
3073,1650767
3074,1693297
3075,1662654
3076,1667796
3077,1674291
3078,1674475
3079,1679839
3080,1685686
3081,1687596
3082,1688809
3083,1560676
3084,1637539
3085,1671747
3086,1645351
3087,1663216
3088,1650121
3089,1637115
3090,1649282
3091,1671243
3092,1631130
3093,1687308
3094,1692180
3095,1687069
3096,1689698
3097,1681660
3098,1692034
3099,1665680
3100,1631160
3101,1662674
3102,1683919
3103,1693089
3104,1694434
3105,1683887
3106,1689027
3107,1684964
3108,1689662
3109,1619166
3110,1620630
3111,1664975
3112,1679987
3113,1678768
3114,1684698
3115,1687043
3116,1688095
3117,1693013
3118,1640021
3119,1629570
3120,1657339
3121,1657939
3122,1642722
3123,1657792
3124,1669003
3125,1681204
3126,1694519
3127,1650766
3128,1665394
3129,1677890
3130,1680389
3131,1684976
3132,1688913
3133,1692192
3134,1634470
3135,1643512
3136,1671210
3137,1690177
3138,1640028
3139,1694201
3140,1688660
3141,1693012
3142,1657391
3143,1623838
3144,1655127
3145,1691857
3146,1683715
3147,1638508
3148,1643766
3149,1645085
3150,1685083
3151,1685264
3152,1692529
3153,1688701
3154,1613236
3155,1651502
3156,1684642
3157,1691285
3158,1674024
3159,1694008
3160,1689192
3161,1694202
3162,1694007
3163,1668345
3164,1644220
3165,1645360
3166,1680394
3167,1673431
3168,1630177
3169,1692795
3170,1692945
3171,1641610
3172,1645935
3173,1694015
3174,1672185
3175,1642455
3176,1689697
3177,1668610
3178,1689910
3179,1683250
3180,1695458
3181,1655204
3182,1692578
3183,1665047
3184,1694973
3185,1653307
3186,1689958
3187,1658506
3188,1693654
3189,1593447
3190,1677223
3191,1625342
3192,1650198
3193,1659127
3194,1676052
3195,1621739
3196,1690886
3197,1645016
3198,1694870
3199,1691498
3200,1675541
3201,1683517
3202,1254666
3203,1677633
3204,1690682
3205,1684597
3206,1665999
3207,1677224
3208,1688210
3209,1645514
3210,1636778
3211,1689690
3212,1634493
3213,1683159
3214,1676837
3215,1675298
3216,1687708
3217,1684473
3218,1684474
3219,1661248
3220,1691045
3221,1691177
3222,1692484
3223,1689764
3224,1646802
3225,1691353
3226,1666793
3227,1652969
3228,1601770
3229,1684419
3230,1688352
3231,1628278
3232,1646747
3233,1664140
3234,1673553
3235,1685123
3236,1677226
3237,1664773
3238,1687084
3239,1653370
3240,1683634
3241,1676711
3242,1659095
3243,1599922
3244,1665763
3245,1662965
3246,1687034
3247,1665765
3248,1665975
3249,1666016
3250,1690913
3251,1685079
3252,1599923
3253,1650389
3254,1665861
3255,1678122
3256,1653854
3257,1628471
3258,1690485
3259,1660800
3260,1675299
3261,1683160
3262,1691768
3263,1662265
3264,1619325
3265,1668589
3266,1638595
3267,1693223
3268,1688541
3269,1690217
3270,1684500
3271,1693856
3272,1686800
3273,1677232
3274,1662679
3275,1672393
3276,1692515
3277,1685431
3278,1680199
3279,1694495
3280,1672447
3281,1664037
3282,1681081
3283,1608739
3284,1660745
3285,1688017
3286,1695396
3287,1652460
3288,1652462
3289,1608744
3290,1603664
3291,1622959
3292,1681428
3293,1685632
